SecurityID,OptionID,Exchange,Currency,Bid,UnderlyingBid,Ask,UnderlyingAsk,Last,UnderlyingLast,ImpliedVolatility,Delta,Gamma,Vega,Theta,CalculationPrice,Volume,OpenInterest,SpecialSettlement,ReferenceExchange,Date,BidTime,AskTime,LastTime,Description,Strike,CallPut,ContractSize,OptionStyle,Version,ExerciseStyle,Expiration,StartDate,VALOR,Issuer,SEDOL,ISIN
500096,153547344,21,814,0.8399999738,79.75,0.9900000095,79.75,0.8999999762,79.75,0.2629981041,-0.114346102,0.0127678402,11.051280022,-2.785029888,M,20,364,0,44,2013-03-15,17:30:00,17:30:00,16:56:00,ADS P 64 SEP13,64000,P,100,0,0,A,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800546,21,814,-99.98999786,79.75,-99.98999786,79.75,6.0399999619,79.75,0.2179692984,0.3348515034,0.0108358301,54.808551788,-1.727476001,S,0,0,0,44,2013-03-15,0:00:00,0:00:00,17:54:00,ADS C 100 DEC16,100000,C,100,0,0,A,2016-12-16,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153122334,21,814,1.0099999905,70.540000916,1.1599999666,70.540000916,1.0850000381,70.540000916,0.273732096,-0.09186627,0.0074253329,13.15692997,-1.35077405,M,0,40,0,44,2013-03-01,17:30:00,17:30:00,0:00:00,ADS P 48 JUN14,48000,P,100,0,0,A,2014-06-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800546,21,814,-99.98999786,77.75,-99.98999786,77.75,5.2899999619,77.75,0.2162864059,0.3099994957,0.0108403899,52.081150055,-1.614598036,S,0,0,0,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADS C 100 DEC16,100000,C,100,0,0,A,2016-12-16,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547344,21,814,1,77.75,1.1000000238,77.75,1.2599999905,77.75,0.2503220141,-0.134936199,0.0152804703,12.218799591,-2.866358042,M,13,374,0,44,2013-03-11,17:30:00,17:31:00,9:15:00,ADS P 64 SEP13,64000,P,100,0,0,A,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800546,21,814,-99.98999786,71.63999939,-99.98999786,71.63999939,3.75,71.63999939,0.2209230959,0.2492696047,0.0103275497,43.086410522,-1.355059981,S,0,0,0,44,2013-03-05,0:00:00,0:00:00,18:04:00,ADS C 100 DEC16,100000,C,100,0,0,A,2016-12-16,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153123165,21,814,-99.98999786,78.88999939,-99.98999786,78.88999939,0.2399999946,78.88999939,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADSE C 92 JUN13/N,92000,C,100,0,2,E,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800547,21,814,-99.98999786,78.900001526,-99.98999786,78.900001526,5.0100002289,78.900001526,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADSE C 100 DEC16/N,100000,C,100,0,2,E,2016-12-16,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153547344,21,814,2.1199998856,71.63999939,2.2899999619,71.63999939,2.2300000191,71.63999939,0.2447986007,-0.256535113,0.0247233808,16.917190552,-3.751678944,M,192,280,0,44,2013-03-05,17:31:00,17:30:00,17:02:00,ADS P 64 SEP13,64000,P,100,0,0,A,2013-09-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,153800547,21,814,-99.98999786,76.199996948,-99.98999786,76.199996948,4.3000001907,76.199996948,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,1,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADSE C 100 DEC16/N,100000,C,100,0,2,E,2016-12-16,2013-02-21,11730015,adidas AG,4031976,DE000A1EWWW0
