symbol,time,spot,type,due_date,strike,premium,maturity_type,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs,variação
PETRW376,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,25.52,0.05,EUROPEAN,3,OTM,-0.070168,0.0854245270551527,0.0040655416394399,-0.0351442657056105,-0.0002373449912693,52.101,7.81,0.05,0.0
PETRW369,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,23.77,0.02,EUROPEAN,3,OTM,-0.023722,0.0255970114303384,0.0016902783440432,-0.020310976547098,-8.060799365363124e-05,72.29,2.85,0.02,0.0
PETRW364,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,27.27,0.34,EUROPEAN,3,ATM,-0.362131,0.2799842232260406,0.0113300572989584,-0.0828299513860331,-0.0012346721169683,44.301,38.04,0.34,0.0
PETRW359,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,26.27,0.11,EUROPEAN,3,OTM,-0.1457669999999999,0.159571394422459,0.0069131072572334,-0.0543148374357481,-0.0004937901841836,47.427,15.79,0.11,0.0
PETRW355,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,29.02,1.34,EUROPEAN,3,ATM,-0.928943,0.1570665372436305,0.0041050437278364,-0.0174265062040796,-0.0032228904317225,28.612,93.31,1.34,0.0
PETRW353,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,25.77,0.06,EUROPEAN,3,OTM,-0.085484,0.1044948456066321,0.0047231138944081,-0.0387578139042467,-0.0002890426064461,49.482,9.42,0.06,0.0
PETRW350,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,28.52,0.99,EUROPEAN,3,ATM,-0.744915,0.2724208331272976,0.0097067541866571,-0.0613880871626248,-0.0025743530908911,39.007,75.84,0.99,0.0
PETRW347,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,38.27,10.58,EUROPEAN,3,ITM,-0.98568,0.0091912570324196,0.0010998022147371,-0.0210041181428483,-0.0045100105013915,130.994,99.01,10.58,0.0
PETRW344,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,27.77,0.56,EUROPEAN,3,ATM,-0.5096,0.3018282804616726,0.0120539398691079,-0.0866665295350505,-0.0017471684708877,43.72,52.86,0.56,0.0
PETRW342,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,40.02,12.52,EUROPEAN,3,ITM,-0.922758,0.0219306828571805,0.0043753020862464,-0.1562408065013243,-0.0045334724766291,218.407,95.18,12.52,0.0
PETRW338,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,23.52,0.02,EUROPEAN,3,OTM,-0.0225509999999999,0.0231713416650844,0.001619766965138,-0.0206076322468053,-7.674805940739691e-05,76.527,2.74,0.02,0.0
PETRW334,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,24.27,0.02,EUROPEAN,3,OTM,-0.0265459999999999,0.0318192155140206,0.0018573839651177,-0.0197218190459164,-8.992096108158215e-05,63.903,3.11,0.02,0.0
PETRW329,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,22.77,0.01,EUROPEAN,3,OTM,-0.011569,0.0123980251369708,0.0009145322821657,-0.0122820328667791,-3.934285766479653e-05,80.753,1.45,0.01,0.0
PETRW319,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,25.27,0.04,EUROPEAN,3,OTM,-0.056131,0.0690966778248932,0.0034165528527997,-0.0306960966868757,-0.000189862636405,54.131,6.31,0.04,0.0
PETRX185,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,30.02,2.54,EUROPEAN,23,ITM,-0.795701,0.1134852804035666,0.0237285053308299,-0.0134503512251796,-0.0224350013937907,29.857,82.03,2.54,0.0
PETRX319,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,19.77,0.07,EUROPEAN,23,OTM,-0.031451,0.0132861412728912,0.005921080010026,-0.0081166774953965,-0.0008590248078985,63.638,4.77,0.07,0.0
PETRX186,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,15.02,0.02,EUROPEAN,23,OTM,-0.007542,0.0028109802638852,0.0017416368761029,-0.0033315739380342,-0.0002089235387569,88.473,1.53,0.02,0.0
PETRX194,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,14.52,0.02,EUROPEAN,23,OTM,-0.007193,0.0025664592523419,0.0016702541999874,-0.0033569067490305,-0.0002001035127718,92.931,1.51,0.02,0.0
PETRX308,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,25.52,0.46,EUROPEAN,23,OTM,-0.224847,0.0898566708568953,0.0250882909160595,-0.0212134948312794,-0.0061043983889381,39.869,26.26,0.46,0.0
PETRX306,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,18.77,0.05,EUROPEAN,23,OTM,-0.0220839999999999,0.0092864692992372,0.0044063948544685,-0.0064378602907062,-0.0006039597000294,67.756,3.53,0.05,0.0
PETRX304,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,26.52,0.72,EUROPEAN,23,ATM,-0.325341,0.1133326652558724,0.0301321087998032,-0.0240965915433596,-0.0088823528738255,37.965,36.76,0.72,0.0
PETRX301,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.52,0.3,EUROPEAN,23,OTM,-0.152491,0.0661062907208648,0.0197266402024368,-0.0179142659720854,-0.0041290426182122,42.611,18.48,0.3,0.0
PETRX300,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,16.76,0.34,EUROPEAN,283,OTM,-0.0618469999999999,0.0112772490223093,0.0358067521694711,-0.002168171553045,-0.0230572818761617,36.848,12.53,0.34,0.0
PETRX299,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,16.77,0.04,EUROPEAN,23,OTM,-0.0151759999999999,0.0055991107780845,0.0032010904182533,-0.005644538202236,-0.0004201926203428,81.638,2.75,0.04,0.0
PETRX291,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,27.52,1.09,EUROPEAN,23,ATM,-0.4478839999999999,0.1307115938360535,0.0330998874935431,-0.0249479870317189,-0.0123181506255596,36.16,49.13,1.09,0.0
PETRX289,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.02,0.23,EUROPEAN,23,OTM,-0.1213769999999999,0.0556019500964721,0.0168751826339027,-0.0156135805098753,-0.0032785218709746,43.338,14.98,0.23,0.0
PETRX284,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,17.02,0.04,EUROPEAN,23,OTM,-0.0155629999999999,0.0058750896724183,0.0032710504619023,-0.0056160654988627,-0.0004299609887078,79.503,2.77,0.04,0.0
PETRX281,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,20.27,0.07,EUROPEAN,23,OTM,-0.0333909999999999,0.0148916236280403,0.0062208370391535,-0.0079879908521939,-0.000908044037441,59.651,4.92,0.07,0.0
PETRX280,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,14.76,0.17,EUROPEAN,283,OTM,-0.033553,0.0067408790429781,0.0219086328868305,-0.0013727410451566,-0.0123467648161394,37.718,7.62,0.17,0.0
PETRX28,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,15.52,0.02,EUROPEAN,23,OTM,-0.0079259999999999,0.003086453040234,0.0018194632404492,-0.0033104988435525,-0.0002186638198981,84.178,1.55,0.02,0.0
PETRX278,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,22.52,0.13,EUROPEAN,23,OTM,-0.068138,0.0321891652171394,0.0110051500241468,-0.0115197029771484,-0.0018413165421966,48.82,8.97,0.13,0.0
PETRX268,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,23.27,0.17,EUROPEAN,23,OTM,-0.0901279999999999,0.0423480331510158,0.0136038811192122,-0.0133541969112745,-0.0024337365293623,45.871,11.48,0.17,0.0
PETRX266,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,22.77,0.14,EUROPEAN,23,OTM,-0.0741009999999999,0.0351685460151706,0.0117373873231042,-0.0119862285006429,-0.0020011797363799,47.657,9.65,0.14,0.0
PETRX260,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,12.76,0.14,EUROPEAN,283,OTM,-0.024645,0.0045387705164098,0.0169515606879974,-0.0012328417593574,-0.0092387115735396,43.344,6.59,0.14,0.0
PETRX258,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,21.52,0.1,EUROPEAN,23,OTM,-0.0499399999999999,0.0228817716583874,0.0086225753797336,-0.0099687214442233,-0.0013538370553319,53.81,6.91,0.1,0.0
PETRX254,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,19.52,0.06,EUROPEAN,23,OTM,-0.027405,0.0118117979699465,0.0052813975056569,-0.0072655226876512,-0.0007476146620398,63.848,4.2,0.06,0.0
PETRX252,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,25.27,0.41,EUROPEAN,23,OTM,-0.203706,0.0837494683520784,0.0236874163578256,-0.0203169399881148,-0.0055242580212093,40.388,24.0,0.41,0.0
PETRX251,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,12.27,0.01,EUROPEAN,23,OTM,-0.0033649999999999,0.0011442352331343,0.0008488931612141,-0.0019467998138932,-9.418924309084622e-05,105.938,0.84,0.01,0.0
PETRX249,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,11.77,0.01,EUROPEAN,23,OTM,-0.0032079999999999,0.0010464398841112,0.0008133273495504,-0.0019544757493669,-9.023309886263744e-05,110.985,0.84,0.01,0.0
PETRX236,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,20.02,0.07,EUROPEAN,23,OTM,-0.032397,0.014057669288887,0.0060677785226057,-0.0080533996744865,-0.0008829283745393,61.635,4.84,0.07,0.0
PETRX231,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,16.52,0.03,EUROPEAN,23,OTM,-0.011935,0.0046257787977402,0.0026014926757357,-0.0045130363043093,-0.0003291200933916,80.306,2.19,0.03,0.0
PETRX229,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,19.02,0.06,EUROPEAN,23,OTM,-0.025877,0.0105933109468872,0.0050341941935289,-0.0073648151683343,-0.0007089534867954,67.86,4.09,0.06,0.0
PETRX224,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,18.52,0.05,EUROPEAN,23,OTM,-0.0214769999999999,0.0088092991170888,0.0043038816326145,-0.0064761095901712,-0.0005886097452691,69.764,3.49,0.05,0.0
PETRX221,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.27,0.26,EUROPEAN,23,OTM,-0.135455,0.0607502871910803,0.0182113692570401,-0.0166284960907431,-0.0036618410592105,42.806,16.56,0.26,0.0
PETRX211,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,16.02,0.03,EUROPEAN,23,OTM,-0.0113459999999999,0.0042047558316018,0.0024897741849805,-0.0045491707487823,-0.0003142257930251,84.554,2.15,0.03,0.0
PETRX21,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,9.07,0.01,EUROPEAN,23,OTM,-0.002484,0.0006460249421284,0.0006457077712862,-0.0019971862459548,-7.193021392075867e-05,142.725,0.87,0.01,0.0
PETRX206,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,17.52,0.04,EUROPEAN,23,OTM,-0.01639,0.0064823735265098,0.0034195900282622,-0.0055605333736489,-0.0004508759763489,75.327,2.82,0.04,0.0
PETRX187,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,23.02,0.16,EUROPEAN,23,OTM,-0.0835449999999999,0.0388775636704563,0.012854321177868,-0.012996923640726,-0.0022582059938791,47.213,10.77,0.16,0.0
PETRL444,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,56.02,0.01,EUROPEAN,23,OTM,0.004784,0.0019434667080185,0.0011633786205834,-0.0021715402321815,0.0001118203304719,85.478,0.22,0.01,0.0
PETRL441,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,37.52,0.05,EUROPEAN,23,OTM,0.0314,0.0163941582562842,0.0059132136893287,-0.0066858827369631,0.0007482109165388,51.505,2.19,0.05,0.0
PETRL419,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,42.02,0.02,EUROPEAN,23,OTM,0.012382,0.0065176591314176,0.0026856790440501,-0.003460977401488,0.0002947691727551,58.84,0.77,0.02,0.0
PETRX398,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,23.52,0.31,EUROPEAN,25,OTM,-0.1466309999999999,0.0597147751650837,0.0195220340484394,-0.017323964870549,-0.0042336932400121,45.238,18.18,0.31,0.0
PETRX396,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,26.77,1.23,EUROPEAN,25,ATM,-0.442933,0.1149773641549559,0.0335666805962407,-0.0260737516289279,-0.013080068396102,40.397,49.35,1.23,0.0
PETRX392,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,21.27,0.15,EUROPEAN,25,OTM,-0.068624,0.0285683448675093,0.0112410048826186,-0.012081988218139,-0.0019862701670937,54.447,9.43,0.15,0.0
PETRX386,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,42.27,15.79,EUROPEAN,25,ITM,-0.859409,0.023248866975111,0.0189755024454843,-0.0397679315174554,-0.0386759173690449,112.94,92.41,15.79,0.0
PETRX380,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,24.76,1.6,EUROPEAN,285,OTM,-0.296104,0.0469787495523553,0.0992050748918189,-0.0036998377617997,-0.1084794164425188,25.632,39.63,1.6,0.0
PETRX38,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,27.77,1.71,EUROPEAN,25,ATM,-0.563294,0.1209494506083695,0.0334865158269785,-0.024315738215969,-0.0167789819918167,38.311,61.03,1.71,0.0
PETRX379,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,26.02,0.88,EUROPEAN,25,ATM,-0.3558949999999999,0.1096710460358356,0.0316769002985752,-0.0244888282486,-0.0104023525717681,39.968,40.38,0.88,0.0
PETRX378,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,29.02,2.47,EUROPEAN,25,ITM,-0.718108,0.1122848126818858,0.0287097837115567,-0.0185811949985963,-0.0216782234864017,35.381,75.45,2.47,0.0
PETRX371,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,25.02,0.59,EUROPEAN,25,OTM,-0.2565309999999999,0.0902187993120565,0.0273831120370012,-0.0224051807510246,-0.0074541107840519,41.999,30.09,0.59,0.0
PETRX370,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,23.76,0.95,EUROPEAN,285,OTM,-0.2265589999999999,0.046929433990098,0.0864202529276511,-0.0028282166628927,-0.0798999556645399,22.352,30.41,0.95,0.0
PETRX366,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.77,0.52,EUROPEAN,25,OTM,-0.233002,0.0855207956193143,0.0260005035457177,-0.0213362133073432,-0.0067546684181489,42.069,27.54,0.52,0.0
PETRX364,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,31.27,4.42,EUROPEAN,25,ITM,-0.870765,0.0640229634748264,0.0179101526168588,-0.0116499546298027,-0.0277002384136748,38.71,89.47,4.42,0.0
PETRX363,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,30.52,3.75,EUROPEAN,25,ITM,-0.82891,0.0786067113202401,0.0216003673240727,-0.0143535079867754,-0.0259148735022935,38.024,85.76,3.75,0.0
PETRX361,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,31.52,4.58,EUROPEAN,25,ITM,-0.912876,0.0541723029391359,0.0134748221062694,-0.0069569803215964,-0.0289865382177584,34.419,92.88,4.58,0.0
PETRX360,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,22.76,1.43,EUROPEAN,285,OTM,-0.22857,0.033441792203054,0.0868513696846485,-0.0042001883051384,-0.0859424987587965,31.524,34.15,1.43,0.0
PETRX344,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,29.52,2.9,EUROPEAN,25,ITM,-0.756216,0.0997537673074648,0.0266527030258657,-0.0178579085003507,-0.0231251982913645,36.972,79.12,2.9,0.0
PETRX343,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,18.02,0.05,EUROPEAN,25,OTM,-0.0218169999999999,0.0090913426831171,0.0044303999097227,-0.0059244064794615,-0.0006337474387047,67.433,3.55,0.05,0.0
PETRX341,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,22.02,0.2,EUROPEAN,25,OTM,-0.090847,0.0369593189037923,0.0139012340708709,-0.0142595954825117,-0.0026308959422376,52.046,12.07,0.2,0.0
PETRX339,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,28.52,2.08,EUROPEAN,25,ITM,-0.667952,0.1236556931721357,0.0308625010519879,-0.0197216090706141,-0.0199483600135124,34.536,70.65,2.08,0.0
PETRX334,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,21.02,0.11,EUROPEAN,25,OTM,-0.054427,0.0246658450848504,0.0093786829311585,-0.0097437383877923,-0.0015664392791516,52.614,7.53,0.11,0.0
PETRX331,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,27.02,1.3,EUROPEAN,25,ATM,-0.472838,0.1209205259075985,0.0338355683641902,-0.0250859925433111,-0.0139502693115986,38.72,52.15,1.3,0.0
PETRX329,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,20.52,0.11,EUROPEAN,25,OTM,-0.05088,0.0217166951670233,0.0088903834246452,-0.0099547299553936,-0.0014714791063517,56.648,7.24,0.11,0.0
PETRX321,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,27.27,1.46,EUROPEAN,25,ATM,-0.5019290000000001,0.1188364630917972,0.0339138629055374,-0.0255940250960224,-0.0148878804320244,39.49,55.14,1.46,0.0
PETRX319,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,19.77,0.11,EUROPEAN,25,OTM,-0.0462679999999999,0.0181489340200432,0.0082398841516925,-0.010245462708598,-0.0013479934264716,62.824,6.89,0.11,0.0
PETRX315,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,12.77,0.02,EUROPEAN,25,OTM,-0.0064159999999999,0.0020734428963265,0.0015339269316723,-0.0031252133820924,-0.0001916500984989,102.369,1.52,0.02,0.0
PETRX311,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,26.27,1.0,EUROPEAN,25,ATM,-0.385328,0.1111997345768299,0.0325033710162497,-0.0253882824704324,-0.0113094851562099,40.447,43.48,1.0,0.0
PETRX308,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,25.52,0.72,EUROPEAN,25,OTM,-0.3033479999999999,0.1005645099699637,0.0297053400348118,-0.0235766134923205,-0.0088366432292113,40.874,34.97,0.72,0.0
PETRX306,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,18.77,0.07,EUROPEAN,25,OTM,-0.0301909999999999,0.0123189976099337,0.0058148786289212,-0.0075259267112721,-0.0008778364974249,65.316,4.72,0.07,0.0
PETRX304,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,26.52,1.11,EUROPEAN,25,ATM,-0.4139819999999999,0.1135028507452318,0.0331227564975268,-0.0257757594299917,-0.0121858207212641,40.381,46.41,1.11,0.0
PETRX401,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,23.77,0.35,EUROPEAN,25,OTM,-0.1626149999999999,0.0644763537010836,0.0209039624568448,-0.0183800768768767,-0.0047013742915345,44.863,19.98,0.35,0.0
PETRX301,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.52,0.47,EUROPEAN,25,OTM,-0.213137,0.0800825217141093,0.0247137017298939,-0.0206131034312604,-0.0061731796436236,42.703,25.43,0.47,0.0
PETRX404,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,33.77,6.75,EUROPEAN,25,ITM,-0.968471,0.0226681713255845,0.006027319517984,-0.0018250262137104,-0.0326278937030809,36.793,97.58,6.75,0.0
PETRX411,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,28.02,1.89,EUROPEAN,25,ATM,-0.589758,0.1171386210947987,0.0330521978989185,-0.0243967239566205,-0.0176661802993362,39.044,63.68,1.89,0.0
PETRA336,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,27.02,2.7,EUROPEAN,48,ATM,0.595395,0.0664998725579061,0.0468437260957296,-0.0246132389602953,0.0262713245525547,48.198,51.24,2.7,0.0
PETRA332,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,28.02,2.08,EUROPEAN,48,ATM,0.523817,0.0728691807628634,0.0481432011985808,-0.0236566930437433,0.0236756948435955,45.206,44.53,2.08,0.0
PETRA331,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,26.52,3.0,EUROPEAN,48,ATM,0.628672,0.0638301978735522,0.0456982682299267,-0.0244625973689116,0.0274556229603341,48.986,54.56,3.0,0.0
PETRA327,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,38.02,0.13,EUROPEAN,48,OTM,0.061162,0.0228894184580924,0.0146189437912628,-0.006778815954626,0.0029794592998969,43.7,4.13,0.13,0.0
PETRA321,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,25.52,3.7,EUROPEAN,48,ITM,0.68873,0.0563914441343662,0.0427260015187256,-0.0242932842825516,0.0292911015090875,51.842,60.49,3.7,0.0
PETRA312,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,37.52,0.16,EUROPEAN,48,OTM,0.072466,0.0258176536460545,0.0166691622552365,-0.0078174026306192,0.0035186635507455,44.177,4.94,0.16,0.0
PETRA302,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,36.02,0.23,EUROPEAN,48,OTM,0.100357,0.0337136703416016,0.0212717872543762,-0.0097683927407762,0.0048569186794471,43.172,7.11,0.23,0.0
