symbol,time,spot,type,due_date,strike,premium,maturity_type,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs,variação
VALEW676,2022-11-03T00:00:00.000Z,"{'price': 67.15, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,64.34,0.91,EUROPEAN,11,ATM,-0.273564,0.0640093104915852,0.0466916781082139,-0.0771245918365358,-0.0084158065000781,37.06,29.99,0.9099,-9.999999999998899e-05
VALEA822,2022-11-01T00:00:00.000Z,"{'price': 69.17, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,78.91,0.9,EUROPEAN,58,OTM,0.188384,0.0291834272127211,0.0895781765887105,-0.0224878914541565,0.0279196142915917,27.874,15.44,0.8999,-9.999999999998899e-05
VALEK911,2022-11-14T00:00:00.000Z,"{'price': 83.31, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,87.84,0.47,EUROPEAN,3,OTM,0.185511,0.0562083922361978,0.0243053636337267,-0.2131812893574875,0.0017839654457754,52.333,17.06,0.4699,-9.999999999998899e-05
VALEL802,2022-11-03T00:00:00.000Z,"{'price': 67.15, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,76.91,0.94,EUROPEAN,31,OTM,0.191579,0.0287381873465029,0.0642372292297257,-0.0426975475301631,0.0146691573799938,40.297,15.54,0.9399,-9.999999999998899e-05
VALEX632,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,59.91,0.18,EUROPEAN,22,OTM,-0.029641,0.0045743383514655,0.0164093296830424,-0.0223392877814183,-0.0022904090546845,60.459,4.39,0.1799,-9.999999999998899e-05
VALEX682,2022-11-21T00:00:00.000Z,"{'price': 79.92, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,64.91,0.24,EUROPEAN,18,OTM,-0.0509739999999999,0.0098149557916707,0.0223705315733445,-0.0307013469583013,-0.0030812957979707,49.958,6.66,0.2399,-9.999999999998899e-05
VALEL822,2022-11-03T00:00:00.000Z,"{'price': 67.15, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,78.91,0.65,EUROPEAN,31,OTM,0.143378,0.024063981017853,0.0532747399201208,-0.0350074215995881,0.0110442355948908,39.912,11.41,0.6499,-9.999999999998899e-05
VALEM92,2022-11-18T00:00:00.000Z,"{'price': 80.83, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,70.41,1.18,EUROPEAN,45,OTM,-0.1633839999999999,0.0194442419044237,0.0842489401621358,-0.0336230818421655,-0.0256896529095403,37.138,20.51,1.1799,-9.999999999998899e-05
VALEX80,2022-11-10T00:00:00.000Z,"{'price': 74.55, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,58.41,0.25,EUROPEAN,26,OTM,-0.0487309999999999,0.0086999849890955,0.0241951447191443,-0.0222582832244754,-0.004006125130047,48.5,6.66,0.2499,-9.999999999998899e-05
VALEX684,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,68.41,0.38,EUROPEAN,22,OTM,-0.072408,0.0123423572290711,0.0335659773524219,-0.0344620618574662,-0.0055430271254542,45.835,9.3,0.3799,-9.999999999998899e-05
VALEM632,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,59.91,0.65,EUROPEAN,53,OTM,-0.0968639999999999,0.0129678419648702,0.0582240316757056,-0.0207640585706163,-0.0164525192960811,38.932,13.11,0.6499,-9.999999999998899e-05
VALEN741,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,74.16,1.6,EUROPEAN,58,OTM,-0.1887809999999999,0.019007847465158,0.109495279727516,-0.0317419712405263,-0.0403712689564954,35.103,23.76,1.5999,-9.999999999998899e-05
VALEX802,2022-11-23T00:00:00.000Z,"{'price': 80.93, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,76.91,1.3,EUROPEAN,17,OTM,-0.270387,0.0442009774796999,0.0695513959398819,-0.0710114682129141,-0.0156388265507123,35.613,30.18,1.2999,-9.999999999998899e-05
VALEM652,2022-11-23T00:00:00.000Z,"{'price': 80.93, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,61.91,0.38,EUROPEAN,42,OTM,-0.0565029999999999,0.0077341877938208,0.0375438513813287,-0.0194822436913801,-0.0082545688032895,44.469,8.03,0.3799,-9.999999999998899e-05
VALEX774,2022-11-23T00:00:00.000Z,"{'price': 80.93, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,70.41,0.38,EUROPEAN,17,OTM,-0.089115,0.0183010242336692,0.033884449975837,-0.0411596444252292,-0.0051215551631951,41.904,10.8,0.3799,-9.999999999998899e-05
VALEX722,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,68.91,0.41,EUROPEAN,22,OTM,-0.077964,0.0132080775224503,0.0355124630202245,-0.0360309055840057,-0.0059690925976396,45.315,9.94,0.4099,-9.999999999998899e-05
VALEX642,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,60.91,0.18,EUROPEAN,22,OTM,-0.0309009999999999,0.0049521656615344,0.0169851640114976,-0.0220981556448434,-0.0023810857729874,57.806,4.49,0.1799,-9.999999999998899e-05
VALEX707,2022-11-09T00:00:00.000Z,"{'price': 73.15, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,67.41,1.31,EUROPEAN,27,OTM,-0.231371,0.0333705387211575,0.0729472322137985,-0.050059961187769,-0.0195372297941871,38.129,27.11,1.3099,-9.999999999998899e-05
VALEA969,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,96.91,1.39,EUROPEAN,46,OTM,0.199279,0.0207249810331867,0.0991828299734641,-0.0421328890636052,0.0276915783635898,37.965,15.71,1.3899,-9.999999999998899e-05
VALEX812,2022-11-14T00:00:00.000Z,"{'price': 83.31, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,77.91,1.53,EUROPEAN,23,OTM,-0.253966,0.0338129727351534,0.0806473800875822,-0.0642103696024688,-0.0207072055751218,37.652,29.17,1.5299,-9.999999999998899e-05
VALEM489,2022-11-21T00:00:00.000Z,"{'price': 79.92, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,48.91,0.12,EUROPEAN,43,OTM,-0.015865,0.0020370438248804,0.0131185129987925,-0.0089033031065065,-0.0023681918978409,59.089,2.85,0.1199,-9.999999999998899e-05
VALEW866,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,83.34,1.94,EUROPEAN,2,ATM,-0.5875889999999999,0.1073948279338143,0.0285915164208692,-0.3487553650154735,-0.0039987227228802,49.354,60.46,1.9399,-9.999999999998899e-05
VALEA932,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,89.91,1.11,EUROPEAN,53,OTM,0.168516,0.0188003940459747,0.0854534984494276,-0.0326756486697918,0.0239102473024994,39.413,12.7,1.1099,-9.999999999998899e-05
VALEX802,2022-11-28T00:00:00.000Z,"{'price': 81.3, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,76.91,0.99,EUROPEAN,13,OTM,-0.237081,0.0452607437886711,0.0570210434992939,-0.0794236779370142,-0.0104539158382349,36.948,26.38,0.9899,-9.999999999998899e-05
VALEA932,2022-11-25T00:00:00.000Z,"{'price': 80.9, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,89.91,1.94,EUROPEAN,40,OTM,0.275614,0.0270958201853587,0.1076648412781114,-0.0530910742409513,0.0323130609700481,38.249,22.71,1.9399,-9.999999999998899e-05
VALEK718,2022-11-03T00:00:00.000Z,"{'price': 67.15, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,71.84,0.77,EUROPEAN,11,OTM,0.234973,0.0526045026770696,0.04311021974234,-0.0827792067895406,0.0065513567928453,41.636,20.91,0.7699,-9.999999999998899e-05
VALEL892,2022-11-09T00:00:00.000Z,"{'price': 73.15, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,85.91,0.48,EUROPEAN,27,OTM,0.113725,0.0210646495938699,0.0461084317921956,-0.0332223017522232,0.0083989956215273,38.18,9.14,0.4799,-9.999999999998899e-05
VALEX807,2022-11-30T00:00:00.000Z,"{'price': 85.71, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,77.41,0.37,EUROPEAN,12,OTM,-0.1035819999999999,0.0249138295922377,0.0336761156631051,-0.053484776194069,-0.0044037829527307,38.64,11.96,0.3699,-9.999999999998899e-05
VALEX654,2022-11-09T00:00:00.000Z,"{'price': 73.15, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,65.41,0.9,EUROPEAN,27,OTM,-0.169676,0.0270252782465754,0.0605169575676473,-0.0427155932230665,-0.014262606472972,39.058,20.39,0.8999,-9.999999999998899e-05
VALEL822,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,78.91,1.6,EUROPEAN,28,OTM,0.278262,0.0336501264531793,0.0803999705333179,-0.0612304781224321,0.0204430431692168,41.631,23.37,1.5999,-9.999999999998899e-05
VALEB930,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",CALL,2023-02-17T00:00:00.000Z,89.66,0.82,EUROPEAN,73,OTM,0.143269,0.0188733163662724,0.0901069556466855,-0.0193268221839277,0.0283574552442908,30.056,10.98,0.8199,-9.999999999998899e-05
VALEX772,2022-11-28T00:00:00.000Z,"{'price': 81.3, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,73.91,0.51,EUROPEAN,13,OTM,-0.132785,0.029280279094241,0.0396387453342717,-0.0596329921582055,-0.0058320935270138,39.703,15.31,0.5099,-9.999999999998899e-05
VALEG124,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",CALL,2023-07-21T00:00:00.000Z,121.66,1.05,EUROPEAN,183,OTM,0.101714,0.0071656712762406,0.1121252451875416,-0.0125528426591052,0.0470715476774169,39.296,5.41,1.0499,-9.999999999998899e-05
VALEL812,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,77.91,1.65,EUROPEAN,28,OTM,0.29667,0.0367685897251381,0.082873495129888,-0.0596797504288122,0.0218574797894905,39.272,25.31,1.6499,-9.999999999998899e-05
VALEM652,2022-11-03T00:00:00.000Z,"{'price': 67.15, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,61.91,1.91,EUROPEAN,56,OTM,-0.268572,0.0307985198444588,0.1043870768754903,-0.0299429595526305,-0.0443211897575781,33.825,32.36,1.9099,-9.999999999998899e-05
VALEL912,2022-11-10T00:00:00.000Z,"{'price': 74.55, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,87.91,0.49,EUROPEAN,26,OTM,0.112217,0.0200951865699542,0.0456752800279002,-0.035442409110054,0.0081259099406758,39.639,8.98,0.4899,-9.999999999998899e-05
VALEX677,2022-11-09T00:00:00.000Z,"{'price': 73.15, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,64.41,0.74,EUROPEAN,27,OTM,-0.1436859999999999,0.0239140981263559,0.0542398053519925,-0.0388441297958078,-0.0120542074253374,39.561,17.5,0.7399,-9.999999999998899e-05
VALEX702,2022-11-21T00:00:00.000Z,"{'price': 79.92, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,66.91,0.31,EUROPEAN,18,OTM,-0.0672709999999999,0.0130444914856073,0.0278127396066983,-0.0356539109159539,-0.0040616290031047,46.734,8.51,0.3099,-9.999999999998899e-05
VALEX684,2022-11-09T00:00:00.000Z,"{'price': 73.15, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,68.41,1.52,EUROPEAN,27,OTM,-0.264362,0.0368217246027866,0.0783307953209384,-0.0521683769412189,-0.0223478871682634,37.105,30.56,1.5199,-9.999999999998899e-05
VALEW808,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,80.84,1.5,EUROPEAN,5,ATM,-0.3789639999999999,0.0694621208000203,0.0441026171319217,-0.2057699868057696,-0.0064857580682534,47.245,40.45,1.4999,-9.999999999998899e-05
VALEX684,2022-11-21T00:00:00.000Z,"{'price': 79.92, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,68.41,0.37,EUROPEAN,18,OTM,-0.082164,0.0161064731318807,0.0324003507429427,-0.0391328407664152,-0.0049546262033942,44.092,10.15,0.3699,-9.999999999998899e-05
VALEA2,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,101.41,0.83,EUROPEAN,47,OTM,0.129056,0.0152479519967949,0.0749372153347494,-0.0316873276203042,0.0182953914879615,38.771,9.71,0.8299,-9.999999999998899e-05
VALEM764,2022-11-14T00:00:00.000Z,"{'price': 83.31, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,69.41,0.89,EUROPEAN,48,OTM,-0.1187679999999999,0.0140221218432257,0.0722058615899527,-0.0284412682857885,-0.0205418981617742,38.952,15.6,0.8899,-9.999999999998899e-05
VALEA952,2022-11-23T00:00:00.000Z,"{'price': 80.93, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,91.91,1.54,EUROPEAN,42,OTM,0.230709,0.0246554328686789,0.1004967819076338,-0.0460323949297908,0.028552305037075,37.34,18.7,1.5399,-9.999999999998899e-05
VALEM799,2022-11-23T00:00:00.000Z,"{'price': 80.93, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,72.91,1.43,EUROPEAN,42,OTM,-0.204883,0.0245321568034629,0.093841952284877,-0.0377185375898451,-0.0300185875727595,35.042,24.79,1.4299,-9.999999999998899e-05
VALEX702,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,66.91,0.38,EUROPEAN,25,OTM,-0.067408,0.0107804735036107,0.0338067179772807,-0.0310841112833756,-0.0058805618111796,46.669,8.88,0.3799,-9.999999999998899e-05
VALEW648,2022-11-01T00:00:00.000Z,"{'price': 69.17, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,64.84,0.76,EUROPEAN,13,OTM,-0.2126749999999999,0.0481648793629684,0.0456145882791826,-0.0660900452610065,-0.0079808571167712,38.371,23.88,0.7599,-9.999999999998899e-05
VALEX692,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,65.91,0.33,EUROPEAN,25,OTM,-0.0586459999999999,0.009461404521313,0.0303310938282864,-0.028531814221204,-0.0051155668341305,47.708,7.84,0.3299,-9.999999999998899e-05
VALEW668,2022-11-01T00:00:00.000Z,"{'price': 69.17, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,66.84,1.26,EUROPEAN,13,ATM,-0.320941,0.0620899159824272,0.0562511738868844,-0.0775518496442857,-0.0121020088967297,36.706,35.13,1.2599,-9.999999999998899e-05
VALEA912,2022-11-10T00:00:00.000Z,"{'price': 74.55, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,87.91,1.2,EUROPEAN,51,OTM,0.189327,0.0217705366324,0.0908112130831592,-0.0340424799181686,0.0261363611889772,37.086,14.75,1.1999,-9.999999999998899e-05
VALEM712,2022-11-24T00:00:00.000Z,"{'price': 81.45, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,67.91,0.66,EUROPEAN,41,OTM,-0.102453,0.014101364463507,0.0586843104977816,-0.0268787725842308,-0.01465049703861,38.556,13.3,0.6599,-9.999999999998899e-05
VALEN681,2022-11-21T00:00:00.000Z,"{'price': 79.92, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,68.16,1.15,EUROPEAN,63,OTM,-0.149246,0.0168892790162909,0.0928574496,-0.0243367878160405,-0.0326941813340818,34.431,19.28,1.1499,-9.999999999998899e-05
VALEX774,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,70.41,1.8,EUROPEAN,28,OTM,-0.305523,0.0404890468803353,0.086526147570227,-0.0522569919839283,-0.0271376529440765,35.075,34.77,1.7999,-9.999999999998899e-05
VALEK848,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,84.84,0.55,EUROPEAN,2,ATM,0.261133,0.0913973725086515,0.0238765984471476,-0.2907275308063172,0.0016650124490373,48.429,24.73,0.5499,-9.999999999998899e-05
VALEW668,2022-11-09T00:00:00.000Z,"{'price': 73.15, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,66.84,0.22,EUROPEAN,7,OTM,-0.090426,0.0319886843529225,0.0198677413871553,-0.0587554931052048,-0.0018985158306173,41.785,10.23,0.2199,-9.999999999998899e-05
VALEL912,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,87.91,0.55,EUROPEAN,28,OTM,0.118351,0.0197608660728784,0.0488966715516458,-0.0361134630851934,0.0091266247556872,40.613,9.36,0.5499,-9.999999999998899e-05
VALEM860,2022-11-23T00:00:00.000Z,"{'price': 80.93, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,64.41,0.47,EUROPEAN,42,OTM,-0.0723249999999999,0.0100936298920548,0.0454885457070566,-0.0218548671467898,-0.0105387011100949,41.284,9.85,0.4699,-9.999999999998899e-05
VALEM687,2022-11-24T00:00:00.000Z,"{'price': 81.45, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,65.41,0.49,EUROPEAN,41,OTM,-0.0759889999999999,0.0106486195640416,0.0469726799183247,-0.0228809168143727,-0.0108669631065486,40.868,10.24,0.4899,-9.999999999998899e-05
VALEL992,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,95.91,0.71,EUROPEAN,25,OTM,0.13764,0.0204638215724186,0.0570320682813854,-0.0481518641814526,0.0105335191798629,41.476,11.09,0.7099,-9.999999999998899e-05
VALEX642,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,60.91,0.18,EUROPEAN,25,OTM,-0.031055,0.0049997461795943,0.0181498192154033,-0.0193934618717095,-0.0027140382391914,54.024,4.5,0.1799,-9.999999999998899e-05
VALEX807,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,77.41,1.45,EUROPEAN,21,OTM,-0.2439329999999999,0.0331006268049422,0.075235288599553,-0.0690283936581512,-0.0181005760005116,39.497,28.11,1.4499,-9.999999999998899e-05
VALEX682,2022-11-25T00:00:00.000Z,"{'price': 80.9, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,64.91,0.15,EUROPEAN,15,OTM,-0.035227,0.0075704139598709,0.0153323732556064,-0.0263316620010622,-0.0017856083072679,51.988,4.63,0.1499,-9.999999999998899e-05
VALEX782,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,74.91,1.09,EUROPEAN,22,OTM,-0.19016,0.0276109857912473,0.0661344751891822,-0.0593455984515448,-0.0146376815661519,40.369,22.42,1.0899,-9.999999999998899e-05
VALEX684,2022-11-25T00:00:00.000Z,"{'price': 80.9, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,68.41,0.26,EUROPEAN,15,OTM,-0.06215,0.0132629726179893,0.0241679146207693,-0.0372616102768255,-0.0031475592524558,46.775,7.74,0.2599,-9.999999999998899e-05
VALEL912,2022-11-18T00:00:00.000Z,"{'price': 80.83, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,87.91,1.27,EUROPEAN,20,OTM,0.248622,0.0349685730377079,0.0721493755259681,-0.0732658860403577,0.0149413922938205,39.791,21.45,1.2699,-9.999999999998899e-05
VALEX692,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,65.91,0.84,EUROPEAN,28,OTM,-0.1596849999999999,0.0257743692259428,0.0599799763433226,-0.0399049013934823,-0.0140717362658034,38.195,19.26,0.8399,-9.999999999998899e-05
VALEM789,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,71.91,1.39,EUROPEAN,47,OTM,-0.1753489999999999,0.0189723116910797,0.0918917247012265,-0.0360958899356484,-0.0295534844191976,38.21,22.12,1.3899,-9.999999999998899e-05
VALEX722,2022-11-25T00:00:00.000Z,"{'price': 80.9, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,68.91,0.26,EUROPEAN,15,OTM,-0.0640979999999999,0.0140657694376356,0.0247558980392172,-0.0368483504038461,-0.003241359117233,45.178,7.91,0.2599,-9.999999999998899e-05
VALEX747,2022-11-22T00:00:00.000Z,"{'price': 80.14, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,71.41,0.65,EUROPEAN,18,OTM,-0.1360409999999999,0.0243106163444411,0.0467486133198142,-0.0535162632800452,-0.0082516651710358,41.918,16.2,0.6499,-9.999999999998899e-05
VALEW783,2022-11-14T00:00:00.000Z,"{'price': 83.31, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,78.34,0.29,EUROPEAN,3,OTM,-0.124707,0.0449170414509646,0.0186813162664938,-0.1558709140878035,-0.0012713674080833,50.335,13.64,0.2899,-9.999999999998899e-05
VALEM900,2022-11-24T00:00:00.000Z,"{'price': 81.45, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,68.41,0.72,EUROPEAN,41,OTM,-0.1103809999999999,0.0149366914491459,0.0619295833563957,-0.0282404647623044,-0.0157987604838177,38.413,14.24,0.7199,-9.999999999998899e-05
VALEK828,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,82.84,1.75,EUROPEAN,5,ATM,0.471612,0.0798765778652615,0.0461307460644992,-0.2011874526023534,0.0073538142512443,42.974,44.76,1.7499,-9.999999999998899e-05
VALEM92,2022-11-24T00:00:00.000Z,"{'price': 81.45, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,70.41,0.95,EUROPEAN,41,OTM,-0.142344,0.0184668053843831,0.0739520084412434,-0.0324648491098882,-0.0204085893155653,37.102,17.87,0.9499,-9.999999999998899e-05
VALEM707,2022-11-25T00:00:00.000Z,"{'price': 80.9, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,67.41,0.72,EUROPEAN,40,OTM,-0.1077839999999999,0.0142950347293637,0.059725916656785,-0.0292766356121311,-0.0149835954636518,40.218,14.05,0.7199,-9.999999999998899e-05
VALEL992,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,95.91,0.24,EUROPEAN,13,OTM,0.076293,0.0198062511641215,0.0275043144817738,-0.0404307489610038,0.0031995472497036,37.754,6.47,0.2399,-9.999999999998899e-05
VALEM96,2022-11-24T00:00:00.000Z,"{'price': 81.45, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,74.41,1.64,EUROPEAN,41,OTM,-0.230182,0.0266093202728726,0.0998031463388856,-0.0406757652270712,-0.0331712962532918,34.749,27.49,1.6399,-9.999999999998899e-05
VALEL11,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,94.91,0.62,EUROPEAN,21,OTM,0.136169,0.0231244324894412,0.0523928603068156,-0.0499630015859953,0.0089130433144359,39.372,11.29,0.6199,-9.999999999998899e-05
VALEL11,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,94.91,0.8,EUROPEAN,25,OTM,0.15301,0.0222225301114586,0.0612433592960453,-0.0511723244560621,0.0116991439124299,41.014,12.45,0.7999,-9.999999999998899e-05
VALEN721,2022-11-24T00:00:00.000Z,"{'price': 81.45, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,72.16,1.23,EUROPEAN,61,OTM,-0.176805,0.0215963169559958,0.1039726259406562,-0.0243093437177521,-0.0378361565817903,29.98,21.77,1.2299,-9.999999999998899e-05
VALEM94,2022-11-23T00:00:00.000Z,"{'price': 80.93, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,72.41,1.29,EUROPEAN,42,OTM,-0.190207,0.0236059676104326,0.0897179535086259,-0.0358626572647093,-0.0278057021392795,34.817,23.12,1.2899,-9.999999999998899e-05
VALEM844,2022-11-30T00:00:00.000Z,"{'price': 85.71, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,77.41,1.29,EUROPEAN,37,OTM,-0.194096,0.0244019395416149,0.0902929062675574,-0.040436359044995,-0.0263197181212802,34.306,23.23,1.2899,-9.999999999998899e-05
VALEX774,2022-11-18T00:00:00.000Z,"{'price': 80.83, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,70.41,0.47,EUROPEAN,20,OTM,-0.101527,0.0191142922430415,0.0404071479602959,-0.0404950124842119,-0.0068859931915352,40.769,12.34,0.4699,-9.999999999998899e-05
VALEM824,2022-11-24T00:00:00.000Z,"{'price': 81.45, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,75.41,1.95,EUROPEAN,41,OTM,-0.26098,0.0283156270849985,0.1067720396246644,-0.0436477561973932,-0.0377569152136268,34.936,30.87,1.9499,-9.999999999998899e-05
VALEN710,2022-11-25T00:00:00.000Z,"{'price': 80.9, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,67.66,1.1,EUROPEAN,60,OTM,-0.135912,0.0148100054705192,0.0861039609733617,-0.0258109581713762,-0.0287981147703914,37.31,17.96,1.0999,-9.999999999998899e-05
VALEW821,2022-11-14T00:00:00.000Z,"{'price': 83.31, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,78.84,0.35,EUROPEAN,3,OTM,-0.146897,0.0509630214358799,0.0208998112002218,-0.1718814369703138,-0.0014985904643323,49.632,15.97,0.3499,-9.999999999998899e-05
VALEX692,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,65.91,1.19,EUROPEAN,30,OTM,-0.2122669999999999,0.0312885751542426,0.0722980945609433,-0.0434924650196199,-0.0196741421299048,37.183,25.13,1.1899,-9.999999999998899e-05
