symbol,time,spot,type,due_date,strike,premium,maturity_type,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs
VALEL987,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,95.41,0.56,AMERICAN,21,OTM,0.125557,0.02192802936936371,0.04953554770355808,-0.0470822218378538,0.008228155402276897,39.255,10.37,0.56
VALEL992,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,95.91,0.51,EUROPEAN,21,OTM,0.116239,0.020773337435256705,0.04691884332304139,-0.044571308511602584,0.0076244848068553195,39.248,9.56,0.51
VALEL997,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,96.41,0.49,AMERICAN,21,OTM,0.111166,0.01983250264977995,0.04544976579954632,-0.04378850526495313,0.007289824061808461,39.823,9.09,0.4901
VALEM10,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,78.41,3.01,EUROPEAN,46,OTM,-0.320198,0.027012453179900555,0.12700003584266623,-0.04913601903403281,-0.05406555598694525,37.298,37.91,3.01
VALEM103,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,82.41,4.55,EUROPEAN,46,ATM,-0.438466,0.03104918786484455,0.13995304253995783,-0.05114295093100776,-0.07481680782867356,35.758,49.92,4.55
VALEM105,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,84.41,5.34,EUROPEAN,46,ATM,-0.504189,0.033172465007399204,0.14163345754690027,-0.048395062826771224,-0.08622832932451342,33.871,56.17,5.3399
VALEM3,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,111.41,26.7,EUROPEAN,46,ITM,-0.763523,0.01130242614290063,0.10948260587699263,-0.08393918585764301,-0.172682131600563,76.845,85.22,31.1509
VALEM449,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,44.91,0.08,EUROPEAN,46,OTM,-0.009338999999999986,0.0010795073860302771,0.008913335886180014,-0.006278154035568708,-0.0015625378598991275,65.502,1.91,0.0799
VALEM559,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,55.91,0.22,EUROPEAN,46,OTM,-0.028472000000000053,0.0035130709672606193,0.02313135814859646,-0.01292784013532191,-0.004720578441391272,52.234,4.64,0.22
VALEM594,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,59.41,0.33,EUROPEAN,46,OTM,-0.04278599999999999,0.005210983459529155,0.032311330770507254,-0.01696755071874208,-0.007092629350677832,49.19,6.56,0.33
VALEM632,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,59.91,0.4,EUROPEAN,46,OTM,-0.049507999999999996,0.005740394763321926,0.036329699046141,-0.019467647780043507,-0.008240081143107687,50.207,7.56,0.4
VALEM662,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,62.91,0.85,EUROPEAN,46,OTM,-0.08827200000000002,0.008453183925054994,0.056829839020968095,-0.032294929845223384,-0.014941772888991229,53.333,13.06,0.8501
VALEM672,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,63.91,0.54,EUROPEAN,46,OTM,-0.070237,0.008381398012537315,0.0477947236403065,-0.02299537459962356,-0.011639891403720471,45.238,10.01,0.5399
VALEM687,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,65.41,0.55,EUROPEAN,46,OTM,-0.07574999999999998,0.00949125134639798,0.05064109742240192,-0.022755580541502122,-0.012494702026602154,42.327,10.5,0.5501
VALEM692,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,65.91,0.67,EUROPEAN,46,OTM,-0.08707600000000004,0.010254060779056065,0.05625431552080885,-0.025983903964838732,-0.014431592255719078,43.521,12.04,0.67
VALEM702,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,66.91,0.71,EUROPEAN,46,OTM,-0.09415399999999996,0.01123964945826392,0.059614435450177805,-0.026587426524175204,-0.015578334390874747,42.076,12.8,0.71
VALEM707,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,67.41,0.81,EUROPEAN,46,OTM,-0.10375800000000002,0.011915585454315949,0.06400524305441553,-0.028897469253906783,-0.017217706568673424,42.613,14.04,0.81
VALEM712,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,67.91,0.93,EUROPEAN,46,OTM,-0.11448400000000003,0.012581029670197424,0.0686942861553428,-0.031513846452064655,-0.01906382639624652,43.316,15.43,0.93
VALEM759,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,68.91,0.9,EUROPEAN,46,OTM,-0.11785100000000004,0.013682243478397787,0.07012226611687304,-0.030140191828255888,-0.01951988489082708,40.657,15.57,0.9001
VALEM76,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,69.91,1.06,EUROPEAN,46,OTM,-0.13470099999999996,0.015043799623206004,0.07696890101944603,-0.03298409792092537,-0.02236786709911874,40.588,17.59,1.06
VALEM764,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,69.41,0.69,EUROPEAN,46,OTM,-0.10438199999999997,0.013987576710653794,0.06428395122691707,-0.02473180091178352,-0.01709330580736247,36.459,13.54,0.69
VALEM779,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,70.91,1.15,EUROPEAN,46,OTM,-0.14741499999999996,0.01646321605246207,0.08182481398161628,-0.03400414455719726,-0.024460734537220304,39.429,18.97,1.15
VALEM784,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,71.41,1.2,EUROPEAN,46,OTM,-0.15435900000000002,0.01721928064643463,0.08437117705573233,-0.03453385344091128,-0.025605339661687352,38.87,19.72,1.2
VALEM789,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,71.91,1.25,EUROPEAN,46,OTM,-0.16150699999999996,0.018009561981184776,0.08691647500307446,-0.035005935420331,-0.026780952675022163,38.286,20.48,1.25
VALEM799,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,72.91,1.6,EUROPEAN,46,OTM,-0.19003099999999995,0.01925945801312494,0.09635598351555676,-0.04018824524230846,-0.031746544932680365,39.689,23.94,1.6
VALEM804,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,73.41,1.52,EUROPEAN,46,OTM,-0.19097600000000003,0.020376356909422362,0.0966496034628928,-0.03814966534473808,-0.03174382334001611,37.628,23.78,1.52
VALEM809,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,73.91,1.76,EUROPEAN,46,OTM,-0.20842400000000005,0.020829043393619958,0.10187085490850775,-0.04144745213663071,-0.03482876785820612,38.799,25.91,1.76
VALEM819,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,74.91,1.95,EUROPEAN,46,OTM,-0.22902599999999995,0.02242644051367639,0.10755188607818572,-0.0428108880398435,-0.03830073910922226,38.045,28.11,1.95
VALEM822,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,78.91,3.24,EUROPEAN,46,OTM,-0.335344,0.027311457043204364,0.12939870133746934,-0.050395949663817365,-0.05678280404421131,37.586,39.57,3.24
VALEM829,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,75.91,2.23,EUROPEAN,46,OTM,-0.253953,0.023798847807594534,0.11376193021222973,-0.045039119450271926,-0.042592834021714154,37.921,30.85,2.2299
VALEM832,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,79.91,3.64,EUROPEAN,46,ATM,-0.36424599999999996,0.028199971347444817,0.13335955276731298,-0.051690281960674316,-0.061897358709021466,37.516,42.59,3.6401
VALEM839,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,76.91,2.52,EUROPEAN,46,OTM,-0.279513,0.025157774677059017,0.11941455800127064,-0.04683232103949593,-0.04699950891111382,37.655,33.6,2.52
VALEM842,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,80.91,3.82,EUROPEAN,46,ATM,-0.391429,0.03037560278236392,0.1363632102696863,-0.049901518664856405,-0.06634905372191106,35.613,45.09,3.8199
VALEM844,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,77.41,2.68,EUROPEAN,46,OTM,-0.292899,0.025785001006155828,0.1220976123447027,-0.04770939089316952,-0.04932214569272895,37.565,35.03,2.68
VALEM849,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,77.91,2.77,EUROPEAN,46,OTM,-0.304511,0.026749652087246858,0.12427508651279442,-0.04755715921291331,-0.05124786919118779,36.856,36.17,2.77
VALEM852,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,81.91,4.11,EUROPEAN,46,ATM,-0.42209700000000006,0.032083630558281576,0.13893229604831203,-0.04876690683370261,-0.07153059045587752,34.353,48.02,4.11
VALEM860,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,64.41,0.5,EUROPEAN,46,OTM,-0.06842599999999999,0.008570254243437287,0.046842500304447726,-0.021585911457737573,-0.011292363148267938,43.36,9.64,0.5
VALEM862,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,82.91,4.66,EUROPEAN,46,ATM,-0.454526,0.03213044998182098,0.14072028885941748,-0.04977568822047852,-0.07745360893436563,34.744,51.36,4.6599
VALEM867,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,83.41,4.99,EUROPEAN,46,ATM,-0.47018800000000005,0.03179632556134878,0.14124575140120388,-0.050606447176708605,-0.08043182280999106,35.24,53.02,4.99
VALEM872,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,83.91,5.06,EUROPEAN,46,ATM,-0.487853,0.033188207888802064,0.14157558565885217,-0.04845770852634683,-0.08323915354562739,33.841,54.54,5.0599
VALEM88,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,66.41,0.75,EUROPEAN,46,OTM,-0.09500200000000003,0.010863466399824065,0.06000959748329146,-0.027898003727812756,-0.015779943568357185,43.822,13.06,0.75
VALEM887,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,85.41,5.86,EUROPEAN,46,ATM,-0.537706,0.03341452060815259,0.14100822813062608,-0.04729897301707984,-0.09226189234189201,33.477,59.39,5.86
VALEM900,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,68.41,0.87,EUROPEAN,46,OTM,-0.11301300000000003,0.013065408506625228,0.06806408614745715,-0.02976045620887344,-0.018731140433806612,41.327,15.05,0.87
VALEM92,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,70.41,1.12,EUROPEAN,46,OTM,-0.14191900000000002,0.01573567863884136,0.07975740291349336,-0.03383355231678849,-0.023572284679081353,40.209,18.41,1.12
VALEM927,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,89.41,8.5,EUROPEAN,46,ITM,-0.659313,0.030626611238031905,0.13019151069950238,-0.042698971794115984,-0.11552751003075562,33.723,71.04,8.5
VALEM942,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,90.91,9.74,EUROPEAN,46,ITM,-0.6924779999999999,0.0283507383843062,0.12481723604070508,-0.04204439976119291,-0.12282194063689002,34.926,74.28,9.74
VALEM947,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,91.41,10.09,EUROPEAN,46,ITM,-0.706565,0.027907094154395254,0.12220128468402815,-0.04068037903608858,-0.12559754669689227,34.738,75.55,10.0899
VALEM96,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,74.41,1.82,EUROPEAN,46,OTM,-0.21703899999999998,0.021714139453466837,0.10430857505168685,-0.04163059598525492,-0.03624502934709454,38.108,26.78,1.82
VALEN720,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,68.66,1.38,EUROPEAN,66,OTM,-0.14416399999999996,0.013368319587659409,0.09655341638730265,-0.02815013612077676,-0.03499052368373875,39.934,19.56,1.38
VALEN740,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,70.66,1.55,EUROPEAN,66,OTM,-0.16670300000000005,0.015649341842584288,0.10627101872547749,-0.02900581698287895,-0.040341340860924994,37.547,21.91,1.55
VALEO867,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-03-17T00:00:00.000Z,83.41,6.0,EUROPEAN,86,ATM,-0.45643199999999995,0.02574051980978558,0.1925130085250389,-0.03203362355678317,-0.14991806624701914,31.735,53.03,6.0
VALEP10,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,82.55,6.14,EUROPEAN,110,ATM,-0.42952999999999997,0.022975108380532298,0.21560570123436518,-0.027190109531025505,-0.18260832112231584,31.132,51.12,6.14
VALEP758,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,72.55,2.85,EUROPEAN,110,OTM,-0.228572,0.015840925287729308,0.16613139005277935,-0.024539089815974958,-0.09535238791823113,34.792,30.37,2.85
VALEP808,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,77.55,4.3,EUROPEAN,110,OTM,-0.321017,0.019665622142823063,0.19659988369427112,-0.02717906211684393,-0.13521506681830447,33.165,40.29,4.3
VALEP818,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,78.55,4.66,EUROPEAN,110,OTM,-0.34170199999999995,0.020315327918200406,0.20155434241344986,-0.027530447414920625,-0.1442898841920565,32.914,42.45,4.6601
VALEP828,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,79.55,4.95,EUROPEAN,110,ATM,-0.362221,0.021191504867348356,0.20583568872242095,-0.027366489862280775,-0.15299854217606276,32.223,44.45,4.95
VALEP878,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,84.55,7.5,EUROPEAN,110,ATM,-0.473097,0.022302725104667902,0.21853368531563513,-0.028574110046965587,-0.2043486392257872,32.506,55.85,7.5
VALES776,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-07-21T00:00:00.000Z,77.66,5.03,EUROPEAN,176,OTM,-0.32504200000000005,0.01749225364728485,0.24996548963032186,-0.018497615129688547,-0.22377853701671577,29.629,41.84,5.03
VALES796,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-07-21T00:00:00.000Z,79.66,5.6,EUROPEAN,176,ATM,-0.36119900000000005,0.01892649421791315,0.2601131715233308,-0.0182303984622497,-0.2487444651819404,28.496,45.34,5.6
VALES816,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-07-21T00:00:00.000Z,81.66,6.51,EUROPEAN,176,ATM,-0.40084,0.01959772217220791,0.26845243816521763,-0.018500370938065926,-0.27810648031727675,28.402,49.45,6.51
VALET100,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-08-18T00:00:00.000Z,84.74,7.73,EUROPEAN,196,ATM,-0.46152000000000004,0.02094279781402244,0.2910129617143523,-0.015549082440890549,-0.3584176698425913,25.871,55.23,7.7299
VALEU900,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2024-09-20T00:00:00.000Z,90.0,10.0,EUROPEAN,481,ITM,-0.5211239999999999,0.019953333226805373,0.45737673636727394,-0.00403761842000755,-1.0174553841893215,17.391,61.53,10.0
VALEV830,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2024-10-18T00:00:00.000Z,83.0,7.4,EUROPEAN,501,ATM,-0.387289,0.016634370906593688,0.44866242704400155,-0.005655266106139773,-0.786961520496584,19.646,49.63,7.4
VALEW101,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,94.34,11.85,EUROPEAN,1,ITM,-0.861652,0.023957690280678474,0.01155735323003101,-1.0107865273768801,-0.0033114245246369575,176.052,88.47,11.85
VALEW109,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,105.84,23.4,EUROPEAN,1,ITM,-0.897863,0.012048994894449046,0.009329385568238233,-1.3104153024846634,-0.0038891338058443434,282.572,92.61,23.4
VALEW145,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,145.84,63.8,EUROPEAN,1,ITM,-1.0,0.0,0.0,0.011573684650542756,-0.005786471967362561,0.0,100.0,62.7284
VALEW453,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,45.34,0.01,EUROPEAN,1,OTM,-0.0018129999999999535,0.00032256455430343926,0.00030355679880495064,-0.05211720626711747,-6.375473235167131e-06,343.439,0.35,0.01
VALEW518,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,51.84,0.01,EUROPEAN,1,OTM,-0.0022680000000000478,0.0004987701908025795,0.0003720258956900817,-0.050621473610387074,-7.877727694722488e-06,272.207,0.38,0.0101
VALEW533,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,53.34,0.01,EUROPEAN,1,OTM,-0.0023969999999999825,0.0005553769211847219,0.00039102764046783606,-0.05022358107566343,-8.298260259133884e-06,256.948,0.39,0.0099
VALEW563,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,56.34,0.01,EUROPEAN,1,OTM,-0.0026929999999999454,0.0006965880203599043,0.00043442280967102696,-0.049420865042354954,-9.274648843461096e-06,227.595,0.41,0.0099
VALEW573,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,57.34,0.01,EUROPEAN,1,OTM,-0.002798999999999996,0.0007527988744543565,0.0004498126525488774,-0.04902730151654885,-9.623548820860176e-06,218.062,0.42,0.0099
VALEW583,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,58.34,0.01,EUROPEAN,1,OTM,-0.0029169999999999474,0.000816499959385371,0.0004669822731745066,-0.04871807998331776,-1.0015912408050307e-05,208.723,0.43,0.01
VALEW588,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,58.84,0.01,EUROPEAN,1,OTM,-0.0029930000000000234,0.0008539824102881983,0.0004778703252785642,-0.048776711705834225,-1.026517428984242e-05,204.215,0.44,0.01
VALEW598,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,59.84,0.01,EUROPEAN,1,OTM,-0.003126999999999991,0.0009300604814074839,0.000497186148482397,-0.04847960551251829,-1.0710299360115106e-05,195.09,0.45,0.0101
VALEW603,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,60.34,0.01,EUROPEAN,1,OTM,-0.0032010000000000094,0.0009721451346420006,0.0005077077757560295,-0.048364191803160164,-1.0953012974398348e-05,190.594,0.46,0.01
VALEW608,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,60.84,0.01,EUROPEAN,1,OTM,-0.0032680000000000486,0.001014717589284525,0.0005173395141557728,-0.048109239611836156,-1.1174126510931786e-05,186.062,0.46,0.01
VALEW611,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,57.84,0.01,EUROPEAN,1,OTM,-0.0028650000000000064,0.0007855382854308067,0.0004594443909486207,-0.04901717157636984,-9.842864996037866e-06,213.448,0.43,0.01
VALEW613,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,61.34,0.01,EUROPEAN,1,OTM,-0.003337999999999952,0.001059763424565521,0.0005272329845772482,-0.047842436526347905,-1.1404683931568837e-05,181.56,0.47,0.01
VALEW618,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,61.84,0.01,EUROPEAN,1,OTM,-0.003426999999999958,0.0011118368452940266,0.0005398484680247379,-0.04780950759335681,-1.169884334455149e-05,177.197,0.48,0.01
VALEW623,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,62.34,0.01,EUROPEAN,1,OTM,-0.003495000000000026,0.0011611128635809168,0.0005494802064244811,-0.04742807092054291,-1.192205261236109e-05,172.705,0.48,0.01
VALEW628,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,62.84,0.01,EUROPEAN,1,OTM,-0.003587000000000007,0.0012190380726588566,0.0005624097682980495,-0.04732473656760008,-1.2224617169485035e-05,168.369,0.49,0.01
VALEW633,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,63.34,0.01,EUROPEAN,1,OTM,-0.0036880000000000246,0.0012823920716736371,0.0005765956438759322,-0.047284122951316856,-1.2558119354501403e-05,164.088,0.5,0.01
VALEW638,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,63.84,0.01,EUROPEAN,1,OTM,-0.003777999999999948,0.0013461672529288492,0.0005892634737277683,-0.04704427920298777,-1.28548236407149e-05,159.749,0.51,0.01
VALEW648,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,64.84,0.01,EUROPEAN,1,OTM,-0.003985000000000016,0.0014916286143193572,0.0006180539961183052,-0.046705117929461866,-1.3539841301156189e-05,151.214,0.53,0.0101
VALEW658,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,65.84,0.01,EUROPEAN,1,OTM,-0.004190000000000027,0.0016535156762142868,0.0006464257472740705,-0.046087728389358526,-1.4211041894963393e-05,142.671,0.54,0.01
VALEW663,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,66.34,0.01,EUROPEAN,1,OTM,-0.004302000000000028,0.0017447084544817365,0.0006618679365562676,-0.045789659935331385,-1.457954699803796e-05,138.444,0.55,0.0099
VALEW668,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,66.84,0.01,EUROPEAN,1,OTM,-0.004429000000000016,0.0018463352105952703,0.0006793516356079752,-0.04558448488676188,-1.499971612249309e-05,134.28,0.57,0.01
VALEW676,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,64.34,0.01,EUROPEAN,1,OTM,-0.0038719999999999866,0.0014141743198338864,0.0006022977284100297,-0.046784202369539236,-1.3164833955720056e-05,155.43,0.52,0.01
VALEW678,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,67.84,0.01,EUROPEAN,1,OTM,-0.004713999999999996,0.0020794650498788055,0.0007181926676330268,-0.0452322706525987,-1.594011462870624e-05,126.042,0.59,0.01
VALEW683,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,68.34,0.01,EUROPEAN,1,OTM,-0.0048519999999999675,0.002206201633169973,0.0007368803339847024,-0.04488028827407568,-1.639382576956133e-05,121.893,0.6,0.0099
VALEW686,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,65.34,0.01,EUROPEAN,1,OTM,-0.004066000000000014,0.0015641541289483161,0.0006293608194571341,-0.04618324258326,-1.3802392547462485e-05,146.841,0.53,0.01
VALEW688,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,68.84,0.02,EUROPEAN,1,OTM,-0.008709999999999996,0.003527312640042233,0.001236317377853996,-0.07901613212883678,-2.9512284628155132e-05,127.912,1.08,0.02
