symbol,time,spot,type,due_date,strike,premium,maturity_type,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs
PETRN266,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-02-17T00:00:00.000Z,27.52,1.47,EUROPEAN,65,ATM,-0.5775239999999999,0.14399104243639624,0.053072967380754565,-0.006842878006738653,-0.04356529466099456,20.045,61.69,1.47
PETRN270,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-02-17T00:00:00.000Z,27.02,1.5,EUROPEAN,65,ATM,-0.49415600000000004,0.11335196466063747,0.054091749871522266,-0.009632046137478069,-0.03790111963029838,25.952,54.66,1.5
PETRN278,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-02-17T00:00:00.000Z,29.02,3.18,EUROPEAN,65,ITM,-0.643994,0.08125641511613041,0.050534350715020215,-0.011530228443310924,-0.05255374639524546,33.822,70.57,3.18
PETRN291,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-02-17T00:00:00.000Z,22.52,0.51,EUROPEAN,65,OTM,-0.16416399999999998,0.04635627922304927,0.03355039365343714,-0.009769607060727986,-0.01262136084084144,39.36,21.84,0.51
PETRN295,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-02-17T00:00:00.000Z,29.52,3.55,EUROPEAN,65,ITM,-0.678857,0.0775903480364464,0.048565265057035664,-0.010996103019622668,-0.055909090949490974,34.039,73.81,3.55
PETRN3,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-02-17T00:00:00.000Z,11.27,0.04,EUROPEAN,65,OTM,-0.00958199999999998,0.0023713480115957184,0.003481868496664762,-0.0021152158830517404,-0.000763110035940585,79.851,2.64,0.04
PETRN300,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-02-17T00:00:00.000Z,30.02,3.66,EUROPEAN,65,ITM,-0.762776,0.08121197191288088,0.041887649593789975,-0.007131150529661309,-0.061972214048647105,28.05,80.45,3.66
PETRN321,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-02-17T00:00:00.000Z,26.02,1.35,EUROPEAN,65,ATM,-0.393485,0.087417366446016,0.05215778529234896,-0.012077521951615038,-0.030581134168420454,32.448,45.8,1.35
PETRN331,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-02-17T00:00:00.000Z,26.52,1.5,EUROPEAN,65,ATM,-0.43863399999999997,0.09445629998240691,0.053456315990018544,-0.011607183220239157,-0.034077430634666825,30.777,50.07,1.5
PETRN333,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-02-17T00:00:00.000Z,34.02,6.63,EUROPEAN,65,ITM,-0.999106,0.0015162668176511604,0.0004118251596514735,0.00263745936502252,-0.08723832935712852,14.771,99.93,7.1454
PETRN351,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-02-17T00:00:00.000Z,28.52,2.66,EUROPEAN,65,ITM,-0.624227,0.09206670547520958,0.051453194074189905,-0.010495459785493865,-0.04985113812715609,30.393,68.12,2.66
PETRN352,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-02-17T00:00:00.000Z,16.52,0.1,EUROPEAN,65,OTM,-0.030916999999999972,0.00929878767372976,0.009459774436103538,-0.003952373517285509,-0.002387174832976325,55.325,5.63,0.1
PETRO200,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-03-17T00:00:00.000Z,6.77,0.02,EUROPEAN,85,OTM,-0.0035680000000000156,0.0006980994562539998,0.0016581365265565938,-0.0009543096675365615,-0.00038876632088473303,98.778,1.71,0.02
PETRO207,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-03-17T00:00:00.000Z,20.77,0.3,EUROPEAN,85,OTM,-0.098908,0.029792375035234294,0.026996472326837207,-0.005750964484821007,-0.009919500871511878,37.684,14.25,0.3
PETRO222,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-03-17T00:00:00.000Z,24.02,1.1,EUROPEAN,85,OTM,-0.268798,0.05545998643409875,0.05115784598024,-0.010887037768775396,-0.027918140059227894,38.361,34.69,1.1
PETRO246,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-03-17T00:00:00.000Z,26.52,1.9,EUROPEAN,85,ATM,-0.43369100000000005,0.07503763952179934,0.06100649154973989,-0.011063581517931702,-0.045466781304150265,33.811,51.17,1.9
PETRO254,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-03-17T00:00:00.000Z,25.52,1.06,EUROPEAN,85,ATM,-0.34227799999999997,0.08654392435378898,0.056962952031691653,-0.00836243035070232,-0.03440087637064317,27.373,40.23,1.06
PETRO280,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-03-17T00:00:00.000Z,14.77,0.13,EUROPEAN,85,OTM,-0.030959999999999988,0.007380930581791857,0.010830067628470877,-0.0038114866129779885,-0.003226739188671259,61.021,6.52,0.13
PETRO289,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-03-17T00:00:00.000Z,30.02,3.72,EUROPEAN,85,ITM,-0.739006,0.07904630442411961,0.05039739507532711,-0.005999156934563595,-0.07910221119095363,26.515,78.65,3.72
PETRO309,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-03-17T00:00:00.000Z,24.27,0.7,EUROPEAN,85,OTM,-0.24346999999999996,0.07025111060064052,0.04858341573485586,-0.007647765505832033,-0.024287971208126077,28.76,29.87,0.7
PETRO406,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-03-17T00:00:00.000Z,27.42,2.28,EUROPEAN,85,ATM,-0.505397,0.08021863460625478,0.061857346793470935,-0.010416624890039427,-0.05320634261942636,32.068,57.92,2.28
PETRP150,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-04-19T00:00:00.000Z,4.76,0.02,EUROPEAN,370,OTM,-0.002747000000000055,0.0004355132453037636,0.002734135031638203,-0.00021419836530250303,-0.0013705627076456674,59.978,2.02,0.02
PETRP202,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,29.02,3.4,EUROPEAN,109,ITM,-0.607344,0.07184275519769617,0.06750272975259661,-0.007878431093915063,-0.0848474849537156,30.471,68.18,3.4
PETRP222,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,30.02,3.79,EUROPEAN,109,ITM,-0.714708,0.07624937929083285,0.059645334183494485,-0.0051255283112357644,-0.09893368480830404,25.368,76.85,3.79
PETRP244,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-04-19T00:00:00.000Z,17.76,0.49,EUROPEAN,370,OTM,-0.08911899999999995,0.01598772949259449,0.05215497645785111,-0.001968855782935133,-0.042131082976158515,31.166,16.64,0.49
PETRP261,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,34.77,7.65,EUROPEAN,109,ITM,-0.900493,0.035308018882111374,0.03070646166331321,-0.0014305893559286307,-0.1385425487432536,28.204,92.92,7.9868
PETRP303,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-04-19T00:00:00.000Z,19.76,0.71,EUROPEAN,370,OTM,-0.13020600000000004,0.022853513600055515,0.06851578684123105,-0.0023197344009648936,-0.06146840848188926,28.643,21.82,0.71
PETRP307,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-04-19T00:00:00.000Z,20.51,0.84,EUROPEAN,370,OTM,-0.151293,0.02578629822969716,0.07586601921417963,-0.0024944442902388652,-0.07164400329751412,28.108,24.5,0.84
PETRP314,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,24.77,1.37,EUROPEAN,109,OTM,-0.31360600000000005,0.059301534044479666,0.06226124670736062,-0.008951153400226999,-0.04214352239505518,34.049,39.68,1.37
PETRP315,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,31.33,4.75,EUROPEAN,109,ITM,-0.815178,0.06438453510944112,0.04684479989204343,-0.002965939097441379,-0.11468899063505589,23.596,85.37,4.75
PETRP324,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,25.77,1.68,EUROPEAN,109,ATM,-0.376806,0.06698951462908286,0.06668706796342037,-0.008943962720239205,-0.05078333234452134,32.284,45.96,1.68
PETRP328,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,26.27,1.83,EUROPEAN,109,ATM,-0.41137999999999997,0.07143778282239235,0.06831856714172745,-0.008702527647007777,-0.055425029362889566,31.014,49.2,1.83
PETRP334,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,26.77,2.2,EUROPEAN,109,ATM,-0.446078,0.06884370542801224,0.06941343285873795,-0.009291731063902022,-0.06103253960260091,32.699,53.17,2.2
PETRP335,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,33.27,6.0,EUROPEAN,109,ITM,-1.0,0.0,0.0,0.002617732476545704,-0.14266652468103994,0.0,100.0,6.2834
PETRP337,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,33.76,6.9,EUROPEAN,109,ITM,-0.92323,0.03588093185376787,0.025302724260015043,-0.0001504048918869932,-0.1364674579239602,22.869,94.27,6.9
PETRP359,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,29.27,3.35,EUROPEAN,109,ITM,-0.647092,0.07799975481180672,0.06523678793827369,-0.0064797370795506475,-0.08922146714504332,27.124,71.08,3.35
PETRP364,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,29.77,3.67,EUROPEAN,109,ITM,-0.687309,0.07616000156001457,0.062183104727557954,-0.005805164488174371,-0.09525024697531431,26.479,74.61,3.67
PETRP367,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,36.76,8.87,EUROPEAN,109,ITM,-1.0,0.0,0.0,0.002892330803661559,-0.1576321444927871,0.0,100.0,9.7434
PETRP369,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-04-19T00:00:00.000Z,23.76,1.4,EUROPEAN,370,OTM,-0.257934,0.041857513509193506,0.10450924615667834,-0.0027111544017271116,-0.12167208882891015,23.854,35.92,1.4
PETRP392,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,39.26,11.15,EUROPEAN,109,ITM,-0.997663,0.002100065090096901,0.0012824064685369161,0.0029677684654020073,-0.1680925662602274,19.804,99.85,12.2241
PETRP452,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-04-20T00:00:00.000Z,27.27,2.32,EUROPEAN,109,ATM,-0.484742,0.07436921564988488,0.07000292190637296,-0.008591108200209818,-0.06601680819186502,30.526,56.45,2.32
PETRP550,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-04-19T00:00:00.000Z,44.76,12.98,EUROPEAN,370,ITM,-1.0,0.0,0.0,0.003449581741984071,-0.6381726360653801,0.0,100.0,16.7647
PETRQ306,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-05-19T00:00:00.000Z,24.02,1.23,EUROPEAN,130,OTM,-0.273454,0.05173694395295751,0.06381060959150302,-0.007553800673231607,-0.04401026534558568,33.537,35.89,1.23
PETRR350,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-06-16T00:00:00.000Z,17.06,0.18,EUROPEAN,150,OTM,-0.04763799999999996,0.012256781251390065,0.020439643486340867,-0.002562306017321575,-0.008642488773155826,39.299,8.61,0.18
PETRR363,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-06-16T00:00:00.000Z,23.06,0.8,EUROPEAN,150,OTM,-0.208542,0.04734742637693343,0.059125084180606795,-0.005294393732071534,-0.03790525607118837,29.428,27.95,0.8
PETRR433,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-06-16T00:00:00.000Z,30.06,3.89,EUROPEAN,150,ITM,-0.689217,0.0725477134297899,0.07275350445607266,-0.003962040946559044,-0.13269105041754298,23.633,75.05,3.89
PETRS230,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-07-21T00:00:00.000Z,24.67,1.56,EUROPEAN,175,OTM,-0.31089500000000003,0.05215399491839542,0.07859498484959278,-0.006052957227112884,-0.06847834604787097,30.44,40.53,1.56
PETRS256,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-07-21T00:00:00.000Z,25.67,1.75,EUROPEAN,175,ATM,-0.36446500000000004,0.06123891685554594,0.08359144325072532,-0.005673985839883395,-0.07973073422498476,27.572,45.35,1.75
PETRS27,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-07-21T00:00:00.000Z,27.17,2.53,EUROPEAN,175,ATM,-0.45965900000000004,0.06376247189298394,0.08831044424064427,-0.005883976337312883,-0.10279785476796956,27.976,55.24,2.53
PETRS286,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-07-21T00:00:00.000Z,29.67,3.7,EUROPEAN,175,ITM,-0.643822,0.07115174944275839,0.08293195346176216,-0.003920732024634185,-0.14506949888376117,23.544,71.39,3.7
PETRS32,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-07-21T00:00:00.000Z,25.92,1.91,EUROPEAN,175,ATM,-0.380957,0.060910050167865326,0.08478293036944926,-0.005851982160341153,-0.08389958454104593,28.116,47.26,1.91
PETRT400,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-08-16T00:00:00.000Z,33.33,5.2,EUROPEAN,455,ITM,-0.928174,0.04207814773847084,0.049133621886226025,0.001917275261214087,-0.5476115987099386,9.072,94.34,5.547
PETRT450,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-08-16T00:00:00.000Z,38.33,8.34,EUROPEAN,455,ITM,-1.0,0.0,0.0,0.0029341709565859895,-0.6675240569368862,0.0,100.0,10.2706
PETRT463,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-08-16T00:00:00.000Z,46.33,13.0,EUROPEAN,455,ITM,-1.0,0.0,0.0,0.003546572930305998,-0.8068455402526986,6.149,100.0,17.9868
PETRU300,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-09-15T00:00:00.000Z,13.67,0.06,EUROPEAN,215,OTM,-0.016004000000000018,0.004303040965188128,0.009873971059473985,-0.0008276464327706304,-0.004157534182858824,37.727,3.63,0.06
PETRU320,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-09-15T00:00:00.000Z,15.67,0.16,EUROPEAN,215,OTM,-0.03816799999999998,0.009040803059408995,0.02045623806726601,-0.0016761849243658764,-0.01005969912436781,37.201,7.65,0.16
PETRU322,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-09-20T00:00:00.000Z,32.25,5.0,EUROPEAN,480,ITM,-0.758952,0.06173439098698105,0.11482710102320844,0.0003666556237096493,-0.4812198908666349,13.698,81.38,5.0
PETRU400,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-09-15T00:00:00.000Z,23.67,1.39,EUROPEAN,215,OTM,-0.26384799999999997,0.043764134183072824,0.08060023162862276,-0.005006348104971531,-0.07196309683261992,30.28,36.25,1.39
PETRU460,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-09-20T00:00:00.000Z,46.0,12.97,EUROPEAN,480,ITM,-0.835904,0.021797044494856425,0.09114761117287778,0.00030811034207612085,-0.7756759933836237,30.795,91.97,18.4044
PETRU515,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-09-20T00:00:00.000Z,51.5,16.3,EUROPEAN,480,ITM,-0.982717,0.0058249482046005075,0.015756109975419177,0.0035742869044795783,-0.9362951154496278,19.92,99.15,22.9169
PETRV33,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2024-10-18T00:00:00.000Z,33.5,5.48,EUROPEAN,500,ITM,-0.999988,4.6658001412991e-05,2.0685150467221046e-05,0.0025552005455984966,-0.6388163498768027,3.134,100.0,5.4967
PETRW186,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,23.27,0.01,EUROPEAN,0,OTM,0.0,0.0,0.0,0.0,0.0,,,
PETRW201,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,28.02,1.54,EUROPEAN,0,ATM,0.0,0.0,0.0,0.0,0.0,,,
PETRW209,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,27.52,0.98,EUROPEAN,0,ATM,0.0,0.0,0.0,0.0,0.0,,,
PETRW217,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,26.52,0.09,EUROPEAN,0,ATM,0.0,0.0,0.0,0.0,0.0,,,
PETRW22,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,22.02,0.01,EUROPEAN,0,OTM,0.0,0.0,0.0,0.0,0.0,,,
PETRW220,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,29.52,3.03,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW221,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,5.77,0.01,EUROPEAN,0,OTM,0.0,0.0,0.0,0.0,0.0,,,
PETRW225,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,22.52,0.01,EUROPEAN,0,OTM,0.0,0.0,0.0,0.0,0.0,,,
PETRW227,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,26.02,0.01,EUROPEAN,0,ATM,0.0,0.0,0.0,0.0,0.0,,,
PETRW230,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,23.02,0.01,EUROPEAN,0,OTM,0.0,0.0,0.0,0.0,0.0,,,
PETRW240,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,24.02,0.01,EUROPEAN,0,OTM,0.0,0.0,0.0,0.0,0.0,,,
PETRW247,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,27.02,0.55,EUROPEAN,0,ATM,0.0,0.0,0.0,0.0,0.0,,,
PETRW248,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,30.02,3.52,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW250,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,25.02,0.01,EUROPEAN,0,OTM,0.0,0.0,0.0,0.0,0.0,,,
PETRW256,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,30.52,4.0,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW258,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,32.02,5.49,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW260,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,31.02,4.47,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW261,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,28.77,2.25,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW268,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,30.77,4.28,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW272,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,35.02,8.52,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW273,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,34.02,7.44,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW277,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,29.77,3.26,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW278,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,35.52,9.08,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW280,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,32.52,6.09,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW281,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,36.02,9.58,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW284,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,36.52,9.97,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW285,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,33.52,7.16,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW286,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,31.77,5.34,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW290,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,37.02,10.51,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW296,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,37.52,11.0,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW297,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,33.77,7.2,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW3,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-11-17T00:00:00.000Z,13.67,0.1,EUROPEAN,260,OTM,-0.02288000000000001,0.0053192528897033076,0.01471314131168921,-0.0010076277400935206,-0.0073347315172650005,37.606,5.31,0.1
PETRW302,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,38.02,11.7,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW307,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,34.77,8.25,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW311,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,38.52,12.2,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW319,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,25.27,0.01,EUROPEAN,0,OTM,0.0,0.0,0.0,0.0,0.0,,,
PETRW321,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,39.02,12.51,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW327,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,36.27,9.85,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW329,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,22.77,0.01,EUROPEAN,0,OTM,0.0,0.0,0.0,0.0,0.0,,,
PETRW330,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,33.02,6.4,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW331,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,39.52,12.41,EUROPEAN,0,ITM,0.0,0.0,0.0,0.0,0.0,,,
PETRW334,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,24.27,0.01,EUROPEAN,0,OTM,0.0,0.0,0.0,0.0,0.0,,,
