True Premium,Predicted Premium,Residuals
25.400000000000002,23.062038,2.3379615783691428
0.06,0.09219408,-0.032194080352783205
0.6599999999999999,0.6700448,-0.010044779777526935
3.999999999999999,5.5771775,-1.5771775245666513
8.2,6.9572396,1.2427603721618645
8.610000000000001,8.805176,-0.1951757812499988
17.519999999999996,18.381042,-0.861042480468754
1.0,0.88769186,0.11230814456939697
0.24999999999999997,0.42614552,-0.17614552378654483
3.7699999999999996,4.325541,-0.5555410194396977
1.6,1.7590687,-0.15906872749328604
0.22,0.42614552,-0.2061455237865448
3.3599999999999994,2.8293383,0.5306616878509516
0.09,0.09219408,-0.0021940803527832065
11.51,12.537172,-1.027172317504883
12.489999999999998,12.655035,-0.1650350189209
1.7999999999999998,2.6814637,-0.8814637184143068
2.8,2.601726,0.19827394485473615
6.499999999999999,6.130033,0.3699669837951651
0.039999999999999994,0.18683131,-0.1468313103914261
6.999999999999998,6.579586,0.42041397094726385
1.5900000000000003,1.5908577,-0.0008577442169186433
0.02,0.09219408,-0.0721940803527832
2.67,2.1656866,0.5043133926391601
4.789999999999999,4.3213015,0.46869853973388587
6.029999999999999,5.5583596,0.4716403770446771
8.530000000000001,7.437378,1.0926220703125011
2.66,3.5872588,-0.9272588157653807
1.25,1.2583554,-0.008355379104614258
4.459999999999999,4.3243217,0.1356782531738272
5.55,4.7607737,0.7892263412475584
10.499999999999998,9.535655,0.9643449783325178
0.6399999999999999,0.7900225,-0.15002249240875254
0.8599999999999999,0.7855294,0.07447062492370593
30.949999999999996,29.139793,1.810206604003902
5.13,4.934421,0.19557893753051747
4.62,5.091661,-0.471660976409912
0.06,0.09219408,-0.032194080352783205
15.390000000000004,15.287119,0.10288108825684006
15.54,15.349476,0.19052413940429602
6.12,5.901595,0.218404884338379
0.24,0.27186686,-0.03186685800552369
6.2,6.4274297,-0.22742967605590803
1.04,0.9452275,0.09477249622344974
10.319999999999999,9.972341,0.347659416198729
40.60000000000001,32.713764,7.88623580932618
1.25,1.9845357,-0.7345356941223145
1.6799999999999997,2.1715508,-0.49155075073242216
0.039999999999999994,0.090999514,-0.05099951386451722
26.089999999999996,24.856266,1.2337339782714807
2.01,2.3024256,-0.2924256229400637
4.719999999999999,5.396349,-0.6763489532470714
0.94,0.5245025,0.41549748420715327
14.069999999999999,14.141289,-0.07128875732422024
2.28,3.423067,-1.143067092895508
0.09,0.09219408,-0.0021940803527832065
1.6400000000000001,1.7633882,-0.12338815689086902
13.1,12.558032,0.5419679641723629
8.39,8.366944,0.023055686950684162
18.299999999999997,16.956812,1.3431880950927706
16.570000000000004,15.349476,1.2205241394043007
11.61,10.806625,0.8033746337890619
29.5,25.37119,4.128810882568359
8.280000000000001,7.9344215,0.3455784606933605
26.500000000000004,24.453066,2.0469341278076207
3.34,3.4281816,-0.08818164825439467
0.11999999999999998,0.12181281,-0.001812812983989734
0.97,0.97770786,-0.007707862854003933
0.07,0.09219408,-0.022194080352783196
0.53,0.6364963,-0.10649630546569822
14.249999999999998,14.292433,-0.042432785034181464
1.75,2.3904483,-0.6404483318328857
1.29,1.4512875,-0.16128750801086422
0.5699999999999998,1.0040116,-0.43401163101196305
0.009999999999999998,0.09219408,-0.08219408035278321
3.5999999999999996,3.999024,-0.39902391433715856
3.3900000000000006,3.4499626,-0.05996261596679631
11.240000000000002,9.285727,1.954273452758791
0.45000000000000007,0.53699684,-0.086996841430664
0.07,0.046941575,0.023058425337076194
0.26,0.2888125,-0.028812488317489615
6.830000000000001,8.18976,-1.3597602081298819
4.85,4.8607287,-0.010728740692139027
0.44000000000000006,0.4211082,0.018891813755035458
3.75,3.4683428,0.28165721893310547
10.000000000000002,9.96756,0.032440185546876776
0.20000000000000004,0.22696902,-0.02696901857852932
1.5,1.4214578,0.07854223251342773
19.100000000000005,18.110283,0.9897171020507862
2.0000000000000004,1.8956449,0.10435509681701705
17.1,16.33229,0.7677093505859389
9.000000000000002,7.6892366,1.310763359069826
29.809999999999995,28.1901,1.6199002838134717
0.6399999999999999,0.575549,0.06445099353790273
0.039999999999999994,0.09219408,-0.05219408035278321
5.849999999999999,6.186558,-0.33655776977539187
1.2600000000000002,1.384454,-0.12445401191711403
2.0000000000000004,2.0476174,-0.04761743545532182
18.4,16.07094,2.3290599822998033
4.14,3.9715924,0.16840757369995085
3.2,2.8478663,0.3521337032318117
22.949999999999996,22.526558,0.4234420776367145
5.499999999999999,5.7468333,-0.24683332443237394
4.37,4.767568,-0.39756811141967763
13.399999999999999,13.919633,-0.5196329116821303
1.31,1.130264,0.17973595619201665
6.989999999999999,6.3945513,0.5954487228393548
0.039999999999999994,0.103338,-0.06333800315856934
0.039999999999999994,0.090999514,-0.05099951386451722
6.7,5.4718466,1.228153419494629
11.700000000000001,9.38899,2.3110095977783214
4.11,3.923397,0.18660293579101594
1.6,2.1605077,-0.5605076789855956
0.02,0.09219408,-0.0721940803527832
1.4,1.0758088,0.3241912364959716
16.100000000000005,15.500666,0.5993343353271534
0.24,0.32325628,-0.08325628399848939
0.77,1.2196629,-0.44966290473937987
6.080000000000001,5.128471,0.9515291023254404
5.0,5.117762,-0.11776208877563477
7.9300000000000015,6.854107,1.0758930969238296
8.040000000000001,7.7094812,0.33051876068115327
0.72,0.78786135,-0.06786134719848635
8.250000000000002,7.3338223,0.9161777496337908
3.7,3.492597,0.2074028968811037
8.269999999999998,7.852852,0.41714813232421655
1.58,1.3435199,0.23648007392883308
8.56,7.7113323,0.8486676788330083
23.000000000000004,19.733849,3.26615142822266
6.22,5.0529366,1.1670634460449216
3.04,3.8475676,-0.8075675582885742
2.31,2.446117,-0.13611692428588862
1.0500000000000003,1.3384075,-0.2884075164794919
3.16,3.3942542,-0.23425420761108384
0.009999999999999998,0.09219408,-0.08219408035278321
8.2,7.7857676,0.4142324447631829
0.5800000000000001,0.7081065,-0.12810651779174798
0.02,0.064194396,-0.04419439613819122
6.09,6.602727,-0.5127269363403322
31.0,25.01142,5.988580703735352
5.89,6.4092126,-0.5192125892639163
0.39,0.5167881,-0.12678812503814696
17.999999999999996,15.547449,2.45255088806152
0.6500000000000001,0.8504375,-0.20043752193450914
12.790000000000003,12.37908,0.41092018127441676
19.619999999999997,15.516701,4.103299255371091
3.91,3.4367867,0.473213348388672
0.06,0.06303042,-0.0030304217338562034
1.75,2.6931071,-0.9431071281433105
4.949999999999999,5.327176,-0.3771760940551765
0.28,0.2888125,-0.008812488317489597
4.19,5.079757,-0.8897572135925289
12.619999999999997,12.872564,-0.252564315795901
2.74,2.8171465,-0.07714653968811014
0.28,0.2888125,-0.008812488317489597
2.9199999999999995,3.011355,-0.09135492324829153
6.349999999999999,5.6090403,0.7409597396850574
11.799999999999999,11.327799,0.47220115661620987
18.100000000000005,18.767376,-0.6673759460449169
0.08,0.11914362,-0.03914362013339996
0.13999999999999999,0.13155374,0.008446260690689072
3.999999999999999,4.067668,-0.06766796112060636
0.10000000000000002,0.108863235,-0.008863234519958477
1.5,1.3368828,0.1631171703338623
10.000000000000002,13.034313,-3.034313201904295
3.67,4.014843,-0.34484298706054695
5.250000000000001,4.7044587,0.5455412864685067
28.429999999999996,29.167034,-0.7370341491699257
0.33000000000000007,0.6892061,-0.3592061233520507
16.500000000000004,15.772091,0.7279090881347692
12.82,13.343812,-0.5238119888305661
1.44,1.239073,0.20092696189880366
5.9,5.6090403,0.29095973968505895
0.24999999999999997,0.3772977,-0.12729769945144656
17.800000000000004,15.286591,2.5134094238281293
0.10000000000000002,0.09045309,0.009546911716461201
14.359999999999996,13.514664,0.8453363037109334
0.13,0.13155374,-0.0015537393093109086
12.7,11.810279,0.8897211074829094
0.9099999999999999,0.8315226,0.0784774160385131
7.599999999999998,7.3424063,0.2575937271118143
5.43,6.0046983,-0.5746982765197757
4.55,4.7607837,-0.21078367233276385
0.16000000000000003,0.14124541,0.018754590153694184
2.44,2.2680006,0.17199939727783198
0.009999999999999998,0.09219408,-0.08219408035278321
0.10000000000000002,0.10146239,-0.001462386548519115
0.06,0.064194396,-0.004194396138191225
0.13999999999999999,0.20055379,-0.06055378973484041
5.2299999999999995,4.748857,0.48114297866821243
14.839999999999996,14.485616,0.3543842697143518
11.339999999999998,10.811448,0.5285519027709942
3.79,3.3721623,0.41783765792846683
0.8899999999999999,0.994647,-0.10464702606201182
44.949999999999996,29.821175,15.128825378417964
10.000000000000002,7.134102,2.8658981323242205
6.290000000000001,3.9838686,2.3061314010620126
6.24,6.473062,-0.23306203842163065
14.900000000000004,15.444214,-0.5442138671874961
10.3,10.75842,-0.45841999053955007
8.09,7.6346607,0.45533927917480455
0.4000000000000001,0.56051266,-0.16051266193389885
1.0300000000000002,0.91703975,0.11296024799346949
7.65,7.37949,0.27051010131835973
0.36,0.30117905,0.05882094860076903
0.009999999999999998,0.064194396,-0.05419439613819123
11.74,10.600416,1.1395838165283205
5.62,5.026659,0.5933409881591798
4.8,5.2458787,-0.44587869644165057
0.03,0.11803815,-0.08803814768791199
18.299999999999997,16.33229,1.9677093505859347
3.6400000000000006,3.6995173,-0.05951725006103459
10.189999999999998,10.216796,-0.026795921325685867
0.21,0.2394881,-0.02948809504508973
0.54,0.60327065,-0.06327064990997311
0.20000000000000004,0.22696902,-0.02696901857852932
6.19,5.5222588,0.6677412414550785
0.6200000000000001,1.1091812,-0.4891811656951903
5.42,6.1982236,-0.7782235908508301
1.5500000000000003,1.3435199,0.20648007392883327
6.499999999999999,5.700646,0.7993540763854972
0.73,0.87509155,-0.14509155273437502
5.9,6.289468,-0.3894678115844723
29.219999999999995,25.011164,4.208836288452144
12.489999999999998,11.253267,1.2367327117919906
3.62,4.759224,-1.1392239379882811
22.0,16.572018,5.427982330322266
0.09,0.09219408,-0.0021940803527832065
1.31,1.9112997,-0.601299705505371
2.9199999999999995,3.3230448,-0.4030447769165044
7.620000000000001,7.231838,0.3881617736816416
19.36,19.12361,0.23639045715331974
10.259999999999998,8.680486,1.579514274597166
5.52,5.954373,-0.434372882843018
16.719999999999995,14.532835,2.187164993286128
0.19000000000000003,0.20055379,-0.010553789734840363
7.65,5.7593555,1.890644454956055
3.9000000000000004,3.98453,-0.08452997207641566
1.27,0.82704914,0.4429508638381958
1.5,1.3734264,0.1265735626220703
4.539999999999999,2.909131,1.6308689498901359
0.049999999999999996,0.064194396,-0.014194396138191227
0.98,0.9081229,0.07187710285186766
8.1,7.231102,0.8688980102539059
20.4,16.572018,3.827982330322264
0.46,0.59743834,-0.13743833541870115
3.4300000000000006,3.2404356,0.18956439971923889
13.7,14.485616,-0.7856157302856452
9.15,11.08292,-1.9329200744628903
0.8,0.87509155,-0.07509155273437496
4.870000000000001,5.148425,-0.2784251022338857
4.6,4.672305,-0.07230510711669957
5.200000000000001,3.216308,1.9836918830871593
1.9699999999999998,2.1953018,-0.22530177116394068
5.65,6.017421,-0.3674207687377926
0.009999999999999998,0.09219408,-0.08219408035278321
4.130000000000001,4.504036,-0.37403594970703047
0.27,0.2552291,0.014770914316177386
0.009999999999999998,0.14265712,-0.13265711605548858
7.880000000000001,7.16687,0.7131298828125008
1.1100000000000003,1.9510012,-0.841001167297363
0.23,0.15763196,0.07236803650856019
0.8699999999999999,1.1186402,-0.24864018440246594
6.999999999999998,5.500902,1.499097824096678
10.950000000000001,7.913224,3.036775779724122
1.21,1.2952573,-0.08525732994079593
39.25,31.796753,7.4532470703125
